#{"t_start": 1681919817.437588, "env_id": null}
r,l,t
959.197333,2,7.773095
959.197333,2,7.77363
959.8245,2,7.774162
695.2289,2,7.7747
959.8245,2,7.775231
917.477333,2,7.775764
938.02375,2,7.776299
959.8245,2,7.77683
958.88375,2,7.77736
938.650917,2,7.777893
896.30375,2,7.778426
872.261917,2,7.778961
938.02375,2,7.779497
938.02375,2,7.780034
917.477333,2,7.780577
790.677333,2,7.781111
959.510917,2,7.781643
959.197333,2,7.782186
959.510917,2,7.782757
958.88375,2,7.783294
639.255833,2,7.783856
958.88375,2,7.784391
958.88375,2,7.784927
917.477333,2,7.785458
763.52575,2,7.785995
959.197333,2,7.786524
917.477333,2,7.787066
938.02375,2,7.787595
871.63475,2,7.788138
639.883,2,7.788667
958.88375,2,7.789199
790.677333,2,7.789728
959.510917,2,7.790264
917.16375,2,7.790799
958.88375,2,7.791332
958.88375,2,7.791865
959.510917,2,7.792399
938.02375,2,7.79293
767.504965,2,7.79346
959.510917,2,7.793995
959.510917,2,7.794525
917.16375,2,7.79506
841.518633,2,7.795592
958.88375,2,7.796123
959.197333,2,7.796653
959.197333,2,7.797182
938.650917,2,7.797714
938.650917,2,7.798258
959.8245,2,7.798792
958.88375,2,7.799323
959.197333,2,7.800007
959.197333,2,7.800705
959.510917,2,7.801337
875.250917,2,7.801923
827.5267,2,7.802516
763.52575,2,7.803075
959.197333,2,7.803633
829.91475,2,7.804183
959.197333,2,7.804727
959.510917,2,7.805276
959.510917,2,7.805822
959.8245,2,7.80637
959.197333,2,7.806913
790.677333,2,7.807459
959.510917,2,7.808007
959.197333,2,7.808549
958.88375,2,7.809093
959.197333,2,7.809636
958.88375,2,7.810669
958.88375,2,7.811342
958.88375,2,7.811926
767.504965,2,7.81251
871.63475,2,7.813126
959.510917,2,7.81378
917.16375,2,7.814394
959.197333,2,7.814985
694.915317,2,7.815573
875.250917,2,7.816148
959.8245,2,7.816757
959.510917,2,7.817399
938.650917,2,7.818039
959.8245,2,7.818659
958.88375,2,7.819253
959.197333,2,7.819855
958.88375,2,7.82044
917.16375,2,7.82103
958.88375,2,7.821631
959.8245,2,7.822206
959.197333,2,7.822793
959.8245,2,7.82337
896.30375,2,7.82395
959.197333,2,7.82453
938.02375,2,7.825108
959.8245,2,7.825709
959.8245,2,7.826544
959.8245,2,7.827433
842.1458,2,7.828165
958.88375,2,7.82885
958.88375,2,7.829528
959.8245,2,7.830246
959.510917,2,7.830928
917.477333,2,7.831545
790.36375,2,7.832152
917.477333,2,7.83276
959.197333,2,7.833608
959.8245,2,7.834241
917.477333,2,7.834879
639.255833,2,7.8355
959.510917,2,7.836102
938.650917,2,7.836715
958.88375,2,7.837343
319.627917,2,7.837976
959.197333,2,7.838585
769.50375,2,7.839204
958.88375,2,7.839807
959.197333,2,7.840392
639.255833,2,7.841006
959.510917,2,7.841617
938.650917,2,7.842176
959.197333,2,7.842716
871.63475,2,7.843257
959.510917,2,7.843791
917.16375,2,7.844331
958.88375,2,7.84487
959.197333,2,7.845411
959.510917,2,7.845958
917.16375,2,7.846511
666.803333,2,7.847052
959.8245,2,7.847591
959.8245,2,7.848127
959.8245,2,7.848668
959.8245,2,7.849247
917.16375,2,7.849815
874.62375,2,7.8504
958.88375,2,7.850977
917.477333,2,7.851515
959.197333,2,7.852052
959.8245,2,7.852588
667.4305,2,7.853124
896.30375,2,7.853659
959.197333,2,7.854195
958.88375,2,7.85473
938.650917,2,7.855266
959.8245,2,7.855799
938.650917,2,7.856343
959.197333,2,7.856877
958.88375,2,7.857412
958.88375,2,7.857948
874.62375,2,7.858482
872.261917,2,7.859014
938.02375,2,7.859554
938.02375,2,7.860089
938.02375,2,7.860621
959.197333,2,7.861156
875.250917,2,7.861704
959.510917,2,7.862244
959.8245,2,7.86278
959.8245,2,7.863313
959.510917,2,7.863844
959.510917,2,7.864381
917.477333,2,7.864916
917.477333,2,7.865457
959.510917,2,7.866
959.197333,2,7.866567
958.88375,2,7.867106
827.5267,2,7.86765
917.477333,2,7.868197
875.250917,2,7.868736
959.197333,2,7.869275
938.650917,2,7.869816
959.8245,2,7.870349
959.197333,2,7.870893
959.510917,2,7.871428
959.510917,2,7.871961
959.197333,2,7.872495
958.88375,2,7.87303
938.02375,2,7.873565
959.8245,2,7.874099
959.510917,2,7.874635
790.677333,2,7.87517
958.88375,2,7.875708
938.02375,2,7.876243
959.510917,2,7.876776
917.477333,2,7.877307
958.88375,2,7.877844
917.16375,2,7.878382
958.88375,2,7.878919
959.8245,2,7.879449
827.5267,2,7.87998
959.510917,2,7.880512
959.197333,2,7.881045
958.88375,2,7.881579
958.88375,2,7.882111
938.02375,2,7.882662
959.510917,2,7.88322
959.197333,2,7.883805
958.88375,2,7.884374
959.8245,2,7.884933
959.197333,2,7.885494
917.16375,2,7.886036
959.510917,2,7.930314
959.8245,2,7.931112
959.197333,2,7.931824
938.650917,2,7.93252
827.5267,2,7.933212
959.510917,2,7.933911
917.477333,2,7.934596
959.197333,2,7.935272
959.510917,2,7.935939
959.510917,2,7.936574
959.197333,2,7.937205
958.88375,2,7.937835
959.197333,2,7.938466
959.8245,2,7.939104
871.63475,2,7.939735
959.510917,2,7.940362
959.8245,2,7.940988
959.8245,2,7.94161
959.510917,2,7.94223
959.197333,2,7.942861
674.055317,2,7.943485
958.88375,2,7.944117
917.16375,2,7.944752
959.197333,2,7.945391
959.8245,2,7.945995
958.88375,2,7.946569
959.510917,2,7.947145
938.02375,2,7.947719
959.197333,2,7.948289
959.197333,2,7.948864
959.197333,2,7.949463
959.8245,2,7.950082
799.798633,2,7.950683
959.8245,2,7.951299
958.88375,2,7.951891
766.877798,2,7.952499
917.16375,2,7.953108
959.510917,2,7.953738
938.650917,2,7.954372
959.510917,2,7.95495
958.88375,2,7.955525
875.250917,2,7.956099
959.8245,2,7.956676
959.8245,2,7.957248
959.510917,2,7.95782
959.510917,2,7.958389
959.510917,2,7.95896
959.197333,2,7.959532
959.197333,2,7.960087
639.883,2,7.96064
917.16375,2,7.961193
958.88375,2,7.961747
841.518633,2,7.962296
959.510917,2,7.962847
790.36375,2,7.963399
841.518633,2,7.963956
959.510917,2,7.964511
959.510917,2,7.965064
959.510917,2,7.965617
917.16375,2,7.966177
832.90375,2,7.966745
959.8245,2,7.967315
959.510917,2,7.967858
959.8245,2,7.968406
938.650917,2,7.968948
871.63475,2,7.969502
917.477333,2,7.970039
790.677333,2,7.970584
959.8245,2,7.971138
959.8245,2,7.971685
959.510917,2,7.972224
874.62375,2,7.972767
959.510917,2,7.973308
667.4305,2,7.973845
958.88375,2,7.974386
827.5267,2,7.97492
917.16375,2,7.975457
827.5267,2,7.97599
959.510917,2,7.976524
938.02375,2,7.977054
959.510917,2,7.977589
959.510917,2,7.978134
958.88375,2,7.978667
959.510917,2,7.979201
917.477333,2,7.979734
790.677333,2,7.980268
959.8245,2,7.980807
790.36375,2,7.981339
958.88375,2,7.981874
959.8245,2,7.982406
958.88375,2,7.983026
959.510917,2,7.983755
938.650917,2,7.984373
841.518633,2,7.984956
959.510917,2,7.985522
938.650917,2,7.986081
958.88375,2,7.986638
958.88375,2,7.987191
958.88375,2,7.987745
959.510917,2,7.988293
938.02375,2,7.988844
959.510917,2,7.989393
841.518633,2,7.989939
959.197333,2,7.990484
958.88375,2,7.991045
959.8245,2,7.991591
842.1458,2,7.992132
958.88375,2,7.992678
703.293517,2,7.993222
958.88375,2,7.993774
958.88375,2,7.994314
827.5267,2,7.994861
959.197333,2,7.995629
917.477333,2,7.996319
959.197333,2,7.996923
842.1458,2,7.997519
958.88375,2,7.998092
639.255833,2,7.998662
959.8245,2,7.999231
959.8245,2,7.999791
875.250917,2,8.000361
958.88375,2,8.000944
917.477333,2,8.001494
938.650917,2,8.002038
959.197333,2,8.002588
958.88375,2,8.003132
841.518633,2,8.003684
959.510917,2,8.004244
958.88375,2,8.004784
959.197333,2,8.005333
917.16375,2,8.005889
917.477333,2,8.006431
871.63475,2,8.006976
917.477333,2,8.007521
958.88375,2,8.008073
959.197333,2,8.008612
959.510917,2,8.009157
826.899533,2,8.009694
842.1458,2,8.010241
639.255833,2,8.010783
959.197333,2,8.011322
958.88375,2,8.01186
575.18543,2,8.012397
959.8245,2,8.012941
958.88375,2,8.013478
959.197333,2,8.014018
959.197333,2,8.014552
959.197333,2,8.015096
959.510917,2,8.015634
938.02375,2,8.01618
959.197333,2,8.016764
958.88375,2,8.017401
938.02375,2,8.017991
917.477333,2,8.018572
958.88375,2,8.019139
958.88375,2,8.019722
959.197333,2,8.020273
938.02375,2,8.020816
959.197333,2,8.021351
959.8245,2,8.021888
938.02375,2,8.022426
959.510917,2,8.022974
958.88375,2,8.02351
896.30375,2,8.024045
959.197333,2,8.024585
875.250917,2,8.025123
958.88375,2,8.025664
959.197333,2,8.026198
959.197333,2,8.026734
896.30375,2,8.02727
639.883,2,8.027807
958.88375,2,8.02835
832.90375,2,8.028891
959.8245,2,8.029427
959.8245,2,8.029962
959.8245,2,8.030504
959.510917,2,8.031044
917.16375,2,8.031577
938.650917,2,8.032115
917.16375,2,8.032659
959.197333,2,8.033229
875.250917,2,8.033789
959.197333,2,8.034332
959.197333,2,8.034884
959.8245,2,8.03542
938.650917,2,8.035952
694.915317,2,8.036493
959.197333,2,8.037033
790.36375,2,8.03757
938.650917,2,8.038104
959.8245,2,8.038645
938.02375,2,8.039176
958.88375,2,8.03971
785.179533,2,8.04025
958.88375,2,8.040814
785.179533,2,8.041355
826.899533,2,8.04189
874.62375,2,8.042422
938.02375,2,8.042955
959.8245,2,8.043492
841.518633,2,8.04403
958.88375,2,8.044572
959.510917,2,8.045113
938.02375,2,8.045651
917.477333,2,8.046187
872.261917,2,8.046723
938.650917,2,8.047258
958.88375,2,8.047793
958.88375,2,8.048333
958.88375,2,8.04887
938.650917,2,8.049421
959.197333,2,8.049964
959.510917,2,8.050518
667.4305,2,8.051071
896.30375,2,8.051606
875.250917,2,8.052159
958.88375,2,8.420154
959.8245,2,8.420977
959.197333,2,8.421652
959.8245,2,8.422286
938.02375,2,8.422858
958.88375,2,8.423438
959.510917,2,8.423994
959.8245,2,8.424559
917.477333,2,8.425117
958.88375,2,8.42567
938.02375,2,8.426219
784.699333,2,8.426768
959.8245,2,8.427317
959.197333,2,8.427863
959.197333,2,8.428406
896.30375,2,8.428953
959.510917,2,8.429504
938.650917,2,8.430052
959.8245,2,8.430599
827.5267,2,8.431144
959.8245,2,8.431683
959.8245,2,8.432228
790.677333,2,8.43279
959.510917,2,8.433347
896.30375,2,8.433951
959.197333,2,8.434616
958.88375,2,8.435365
938.650917,2,8.436049
959.8245,2,8.436651
959.510917,2,8.437284
959.197333,2,8.437918
959.197333,2,8.438507
959.197333,2,8.439115
959.510917,2,8.439679
959.510917,2,8.440245
959.510917,2,8.440802
959.8245,2,8.441364
872.261917,2,8.441911
959.197333,2,8.442466
959.197333,2,8.443046
917.16375,2,8.443614
959.8245,2,8.444165
958.88375,2,8.444721
667.4305,2,8.445281
958.88375,2,8.445821
958.88375,2,8.446364
959.197333,2,8.446903
959.197333,2,8.447447
959.8245,2,8.447992
871.63475,2,8.448536
958.88375,2,8.449086
827.5267,2,8.449643
958.88375,2,8.450228
917.477333,2,8.450785
938.02375,2,8.451339
799.798633,2,8.451877
958.88375,2,8.452415
959.510917,2,8.452957
959.197333,2,8.453501
958.88375,2,8.454046
938.650917,2,8.454585
959.197333,2,8.455123
554.011847,2,8.455667
959.8245,2,8.456203
827.5267,2,8.456745
959.8245,2,8.45728
959.197333,2,8.45783
790.36375,2,8.458373
959.510917,2,8.458917
959.8245,2,8.459461
938.650917,2,8.460008
959.510917,2,8.46055
959.8245,2,8.461085
938.02375,2,8.461624
958.88375,2,8.462157
790.677333,2,8.462701
938.650917,2,8.463244
959.8245,2,8.463792
959.510917,2,8.464337
872.261917,2,8.464887
958.88375,2,8.465432
959.197333,2,8.466001
917.16375,2,8.466585
959.8245,2,8.467137
959.510917,2,8.467686
938.650917,2,8.468258
958.88375,2,8.468807
959.510917,2,8.469353
959.510917,2,8.469902
958.88375,2,8.47045
958.88375,2,8.470996
917.16375,2,8.471553
958.88375,2,8.472103
959.8245,2,8.472651
959.197333,2,8.47321
958.88375,2,8.473755
959.197333,2,8.474305
959.8245,2,8.474859
827.5267,2,8.475402
592.379798,2,8.47595
874.62375,2,8.476495
959.510917,2,8.477041
766.877798,2,8.477587
938.650917,2,8.478133
959.197333,2,8.478676
639.883,2,8.479225
958.88375,2,8.479767
917.477333,2,8.480316
959.8245,2,8.480859
958.88375,2,8.481414
959.8245,2,8.481957
959.8245,2,8.482523
959.197333,2,8.483077
917.477333,2,8.483644
959.197333,2,8.484197
694.915317,2,8.484737
959.8245,2,8.485276
958.88375,2,8.485814
959.197333,2,8.486348
959.510917,2,8.486888
959.510917,2,8.487419
959.197333,2,8.487958
959.8245,2,8.488492
959.197333,2,8.489028
959.510917,2,8.48956
959.8245,2,8.490098
959.197333,2,8.49063
917.477333,2,8.491171
639.255833,2,8.491706
872.261917,2,8.492241
959.510917,2,8.49278
959.8245,2,8.493322
959.510917,2,8.493871
959.510917,2,8.494421
958.88375,2,8.494969
958.88375,2,8.495509
959.197333,2,8.496051
959.197333,2,8.496591
959.8245,2,8.497132
938.650917,2,8.49768
938.650917,2,8.498227
872.261917,2,8.498774
938.650917,2,8.499325
959.197333,2,8.500017
958.88375,2,8.500696
958.88375,2,8.501304
938.650917,2,8.501874
938.02375,2,8.502436
959.510917,2,8.502988
958.88375,2,8.503541
917.16375,2,8.504091
959.8245,2,8.504633
938.650917,2,8.505178
827.5267,2,8.505728
872.261917,2,8.506282
958.88375,2,8.506823
958.88375,2,8.507365
917.477333,2,8.507908
958.88375,2,8.508447
958.88375,2,8.508988
959.510917,2,8.509535
938.02375,2,8.510073
959.197333,2,8.510613
666.803333,2,8.511168
790.677333,2,8.511788
958.88375,2,8.512358
959.510917,2,8.512942
827.5267,2,8.513495
958.88375,2,8.514043
959.8245,2,8.514593
959.510917,2,8.515139
959.510917,2,8.51568
375.0365,2,8.516252
958.88375,2,8.516802
938.650917,2,8.517393
959.197333,2,8.51799
959.8245,2,8.518571
938.02375,2,8.51914
959.510917,2,8.519719
959.197333,2,8.52026
917.16375,2,8.520825
959.8245,2,8.521364
938.02375,2,8.521907
959.510917,2,8.522442
790.36375,2,8.52298
959.8245,2,8.523521
959.510917,2,8.524062
959.197333,2,8.524613
938.02375,2,8.525148
959.197333,2,8.525685
958.88375,2,8.526218
959.8245,2,8.52675
959.8245,2,8.527284
938.650917,2,8.527822
958.88375,2,8.528357
959.510917,2,8.528889
871.63475,2,8.529425
959.8245,2,8.529959
958.88375,2,8.530505
871.63475,2,8.531043
959.510917,2,8.531594
826.899533,2,8.532133
766.877798,2,8.532685
959.197333,2,8.533224
871.63475,2,8.53386
959.510917,2,8.534607
875.250917,2,8.535261
959.8245,2,8.535851
959.8245,2,8.536433
958.88375,2,8.536996
958.88375,2,8.537559
959.510917,2,8.538116
784.699333,2,8.538668
958.88375,2,8.539219
959.8245,2,8.539771
959.8245,2,8.540318
958.88375,2,8.540869
874.62375,2,8.541416
959.510917,2,8.541963
959.197333,2,8.54251
959.510917,2,8.543051
575.18543,2,8.543597
827.5267,2,8.544144
639.883,2,8.544687
958.88375,2,8.545237
917.16375,2,8.54578
639.883,2,8.546332
917.16375,2,8.546873
874.62375,2,8.547418
938.650917,2,8.547956
959.8245,2,8.548498
958.88375,2,8.549046
958.88375,2,8.549602
959.510917,2,8.550449
959.8245,2,8.551093
958.88375,2,8.551702
959.197333,2,8.552286
959.197333,2,8.552859
958.88375,2,8.553421
842.1458,2,8.553976
959.197333,2,8.554533
938.02375,2,8.555087
875.250917,2,8.555637
917.16375,2,8.556179
959.510917,2,8.556728
959.510917,2,8.557274
959.510917,2,8.557835
842.1458,2,8.558379
958.88375,2,8.558922
938.650917,2,8.559466
959.510917,2,8.560016
959.197333,2,8.560567
938.02375,2,8.561113
959.197333,2,8.561652
938.02375,2,8.562194
871.63475,2,8.562738
958.88375,2,8.563285
959.197333,2,8.563826
769.50375,2,8.564365
958.88375,2,8.564912
938.650917,2,8.565451
639.255833,2,8.566009
959.197333,2,8.566553
959.510917,2,8.567113
958.88375,2,8.567669
959.197333,2,8.568216
959.8245,2,8.568758
959.510917,2,8.569308
959.8245,2,8.569861
938.650917,2,8.570398
959.510917,2,8.570953
959.510917,2,8.57149
842.1458,2,8.572025
958.88375,2,8.572563
959.197333,2,8.5731
958.88375,2,8.573638
938.650917,2,8.574176
959.8245,2,8.574715
959.197333,2,8.575256
959.8245,2,8.575794
639.883,2,8.576328
959.510917,2,8.576869
959.8245,2,8.577402
959.510917,2,8.577943
872.261917,2,8.581687
959.510917,2,8.582298
959.197333,2,8.582902
959.8245,2,8.583504
938.02375,2,8.58409
938.650917,2,8.584645
958.88375,2,8.585189
917.477333,2,8.585735
959.510917,2,8.58628
958.88375,2,8.586823
959.510917,2,8.587364
938.02375,2,8.587906
938.02375,2,8.588443
959.197333,2,8.588986
959.197333,2,8.589538
959.510917,2,8.590096
959.8245,2,8.590639
959.510917,2,8.591189
958.88375,2,8.591737
959.8245,2,8.592275
917.477333,2,8.592817
666.803333,2,8.593359
958.88375,2,8.593898
958.88375,2,8.594437
959.197333,2,8.594977
639.883,2,8.595519
958.88375,2,8.596055
938.02375,2,8.596599
958.88375,2,8.597135
959.197333,2,8.597674
959.8245,2,8.598211
959.197333,2,8.598752
959.510917,2,8.599322
959.197333,2,8.599875
959.197333,2,8.600414
959.8245,2,8.600956
959.197333,2,8.601502
959.8245,2,8.602042
959.510917,2,8.602583
959.8245,2,8.603121
958.88375,2,8.603658
959.8245,2,8.604195
959.197333,2,8.604732
959.197333,2,8.605268
872.261917,2,8.605803
958.88375,2,8.60634
959.8245,2,8.606877
959.8245,2,8.607418
958.88375,2,8.607961
959.197333,2,8.608502
958.88375,2,8.609035
959.197333,2,8.609575
938.650917,2,8.610112
841.518633,2,8.610655
959.8245,2,8.611193
959.510917,2,8.611735
959.197333,2,8.61227
959.8245,2,8.612805
959.8245,2,8.613343
959.510917,2,8.613875
639.883,2,8.614411
959.197333,2,8.614954
959.510917,2,8.615503
958.88375,2,8.616052
958.88375,2,8.61663
790.677333,2,8.617225
959.197333,2,8.61781
959.510917,2,8.618396
958.88375,2,8.618974
766.877798,2,8.619535
959.8245,2,8.620083
959.197333,2,8.620637
959.8245,2,8.621179
959.197333,2,8.621717
766.877798,2,8.622256
959.8245,2,8.622795
785.179533,2,8.623333
871.63475,2,8.623866
958.88375,2,8.624406
958.88375,2,8.624945
917.16375,2,8.625481
959.8245,2,8.626016
959.510917,2,8.626553
959.8245,2,8.627088
959.510917,2,8.627624
959.510917,2,8.628161
874.62375,2,8.628697
958.88375,2,8.629235
872.261917,2,8.629785
959.197333,2,8.630323
959.8245,2,8.630862
917.16375,2,8.631399
959.510917,2,8.631935
917.477333,2,8.632479
959.197333,2,8.633021
959.197333,2,8.63359
938.02375,2,8.634127
790.36375,2,8.634665
667.4305,2,8.635206
959.197333,2,8.635742
958.88375,2,8.636277
959.197333,2,8.63681
959.510917,2,8.637345
917.16375,2,8.637877
959.8245,2,8.638409
917.16375,2,8.638947
959.510917,2,8.63948
917.16375,2,8.640013
959.197333,2,8.640547
959.8245,2,8.641095
938.650917,2,8.64163
959.510917,2,8.642185
959.8245,2,8.642739
959.510917,2,8.643302
959.8245,2,8.643867
959.510917,2,8.644425
959.510917,2,8.644993
917.477333,2,8.645561
958.88375,2,8.646131
841.518633,2,8.646671
958.88375,2,8.647208
667.4305,2,8.647742
959.510917,2,8.648284
959.8245,2,8.648818
959.197333,2,8.649379
959.8245,2,8.649945
959.510917,2,8.650491
958.88375,2,8.651029
959.8245,2,8.65157
959.197333,2,8.652105
959.197333,2,8.652655
959.197333,2,8.653189
917.16375,2,8.65374
959.510917,2,8.654271
875.250917,2,8.654807
842.1458,2,8.65534
959.510917,2,8.655875
959.510917,2,8.656408
959.510917,2,8.656942
938.02375,2,8.657484
959.197333,2,8.658022
790.36375,2,8.658555
959.197333,2,8.659086
959.510917,2,8.659638
959.8245,2,8.660174
767.504965,2,8.660705
959.8245,2,8.661239
959.8245,2,8.661777
639.255833,2,8.662311
959.8245,2,8.662841
959.510917,2,8.663379
958.88375,2,8.663914
959.197333,2,8.664448
959.197333,2,8.664985
959.510917,2,8.665519
959.510917,2,8.666057
959.8245,2,8.666595
959.510917,2,8.667152
790.677333,2,8.6677
917.16375,2,8.66825
917.16375,2,8.668796
959.510917,2,8.669333
959.510917,2,8.669871
